vertex,dist
1590,7861.030000
1591,8794.654000
1592,8767.093000
1593,8831.570000
1594,8800.784000
1595,8196.071000
1596,8731.192000
1597,8301.643000
1598,8686.567000
1599,7962.276000
1600,8286.556000
1601,8863.098000
1602,7776.481000
1603,8666.803000
1604,8023.951000
1605,8397.790000
1606,8049.805000
1607,8845.975000
1608,8705.604000
1609,8574.188000
1610,8438.612000
1611,8110.389000
1612,8655.972000
1613,7829.057000
1614,8482.832000
1615,7704.936000
1616,8816.203000
1617,7933.295000
1618,8001.817000
1619,8069.193000
1620,8559.946000
1621,8589.967000
1622,8824.585000
1623,8321.178000
1624,8923.237000
1625,7893.003000
1626,7913.033000
1627,8367.348000
1628,7960.441000
1629,8026.445000
1630,8110.957000
1631,8434.529000
1632,8454.717000
1633,8802.257000
1634,8476.888000
1635,8680.413000
1636,8511.782000
1637,8291.237000
1638,8543.492000
1639,8255.367000
1640,8598.980000
1641,8195.048000
1642,8672.118000
1643,8324.165000
1644,8355.718000
1645,8413.555000
1646,8436.707000
1647,8606.035000
1648,8724.574000
1649,8873.818000
1650,10218.513000
1651,10121.383000
1652,9605.690000
1653,9660.799000
1654,9930.247000
1655,6731.393000
1656,6701.161000
1657,7667.717000
1658,6842.338000
1659,7680.552000
1660,6894.675000
1661,7669.625000
